countries,credits,genres,id,imdb_score,imdb_votes,jw_rating,list_type,object_type,popularity_rank,runtime,title,tmdb_popularity,tmdb_score,year
US,"[{'role': 'ACTOR', 'name': 'Kirsten Dunst'}, {'role': 'ACTOR', 'name': 'Eliza Dushku'}, {'role': 'ACTOR', 'name': 'Jesse Bradford'}, {'role': 'ACTOR', 'name': 'Gabrielle Union'}, {'role': 'ACTOR', 'name': 'Sherry Hursey'}, {'role': 'ACTOR', 'name': 'Holmes Osborne'}, {'role': 'ACTOR', 'name': 'Clare Kramer'}, {'role': 'ACTOR', 'name': 'Nicole Bilderback'}, {'role': 'ACTOR', 'name': 'Tsianina Joelson'}, {'role': 'ACTOR', 'name': 'Shamari DeVoe'}, {'role': 'ACTOR', 'name': 'Natina Reed'}, {'role': 'ACTOR', 'name': 'Brandi Williams'}, {'role': 'ACTOR', 'name': 'Richard Hillman'}, {'role': 'ACTOR', 'name': 'Lindsay Sloane'}, {'role': 'ACTOR', 'name': 'Nathan West'}, {'role': 'ACTOR', 'name': 'Rini Bell'}, {'role': 'ACTOR', 'name': 'Huntley Ritter'}, {'role': 'ACTOR', 'name': 'Bianca Kajlich'}, {'role': 'ACTOR', 'name': 'Cody McMains'}, {'role': 'ACTOR', 'name': 'Ian Roberts'}, {'role': 'ACTOR', 'name': 'David E. Taylor'}, {'role': 'ACTOR', 'name': 'Ashley Howard'}, {'role': 'ACTOR', 'name': 'Nikole Lee Amateau'}, {'role': 'ACTOR', 'name': 'Clementine Ford'}, {'role': 'ACTOR', 'name': 'Grant Thompson'}, {'role': 'ACTOR', 'name': 'Leonard Clifton'}, {'role': 'ACTOR', 'name': 'Marie Cole'}, {'role': 'ACTOR', 'name': 'Dru Mouser'}, {'role': 'ACTOR', 'name': 'Tracy Pacheco'}, {'role': 'ACTOR', 'name': 'Alicia Michelle Sassano'}, {'role': 'ACTOR', 'name': 'Natasha Soll'}, {'role': 'ACTOR', 'name': 'Ryan Drummond'}, {'role': 'ACTOR', 'name': 'David E. Willis'}, {'role': 'ACTOR', 'name': 'Beth LaMure'}, {'role': 'ACTOR', 'name': 'Anne Fletcher'}, {'role': 'ACTOR', 'name': 'Annie Hinton'}, {'role': 'ACTOR', 'name': 'Louise Gallagher'}, {'role': 'ACTOR', 'name': 'Edmond Clay'}, {'role': 'ACTOR', 'name': 'Daniella Kuhn'}, {'role': 'ACTOR', 'name': 'Aloma Wright'}, {'role': 'ACTOR', 'name': 'Paul Bloom'}, {'role': 'ACTOR', 'name': 'Melanie Atmadja'}, {'role': 'ACTOR', 'name': 'Peyton Reed'}, {'role': 'ACTOR', 'name': 'Jodi Harris'}, {'role': 'ACTOR', 'name': 'Nectar Rose'}, {'role': 'ACTOR', 'name': 'Hilary Angelo'}, {'role': 'ACTOR', 'name': 'Elizabeth Johnson'}, {'role': 'ACTOR', 'name': 'Riley Smith'}, {'role': 'ACTOR', 'name': 'Carla Mackauf'}, {'role': 'ACTOR', 'name': 'Anna Lisa Mendiola'}, {'role': 'ACTOR', 'name': 'Lisel M. Gorell'}, {'role': 'ACTOR', 'name': 'Brandon Henschel'}, {'role': 'ACTOR', 'name': 'Kenyetta Lethridge'}, {'role': 'ACTOR', 'name': 'Michael McCafferty'}, {'role': 'DIRECTOR', 'name': 'Peyton Reed'}]","[{'shortName': 'cmy'}, {'shortName': 'rma'}, {'shortName': 'spt'}, {'shortName': 'eur'}]",tm23416,6.1,108108,0.907018706886,WATCHLIST,MOVIE,0,98,Bring It On,23.617,6.241,2000
US,"[{'role': 'ACTOR', 'name': 'Jason Biggs'}, {'role': 'ACTOR', 'name': 'Chris Klein'}, {'role': 'ACTOR', 'name': 'Thomas Ian Nicholas'}, {'role': 'ACTOR', 'name': 'Alyson Hannigan'}, {'role': 'ACTOR', 'name': 'Shannon Elizabeth'}, {'role': 'ACTOR', 'name': 'Tara Reid'}, {'role': 'ACTOR', 'name': 'Eddie Kaye Thomas'}, {'role': 'ACTOR', 'name': 'Seann William Scott'}, {'role': 'ACTOR', 'name': 'Eugene Levy'}, {'role': 'ACTOR', 'name': 'Natasha Lyonne'}, {'role': 'ACTOR', 'name': 'Mena Suvari'}, {'role': 'ACTOR', 'name': 'Jennifer Coolidge'}, {'role': 'ACTOR', 'name': 'Chris Owen'}, {'role': 'ACTOR', 'name': 'Eric Lively'}, {'role': 'ACTOR', 'name': 'Molly Cheek'}, {'role': 'ACTOR', 'name': 'Eli Marienthal'}, {'role': 'ACTOR', 'name': 'Tara Subkoff'}, {'role': 'ACTOR', 'name': 'Lawrence Pressman'}, {'role': 'ACTOR', 'name': 'Clyde Kusatsu'}, {'role': 'ACTOR', 'name': 'Christina Milian'}, {'role': 'ACTOR', 'name': 'Woody Schultz'}, {'role': 'ACTOR', 'name': 'Annika Hays'}, {'role': 'ACTOR', 'name': 'Eden Riegel'}, {'role': 'ACTOR', 'name': 'Justin Isfeld'}, {'role': 'ACTOR', 'name': 'John Cho'}, {'role': 'ACTOR', 'name': 'Alexandra Adi'}, {'role': 'ACTOR', 'name': 'Akuyoe Graham'}, {'role': 'ACTOR', 'name': 'Veronica Lauren'}, {'role': 'ACTOR', 'name': 'Monica McSwain'}, {'role': 'ACTOR', 'name': 'Fletcher Sheridan'}, {'role': 'ACTOR', 'name': 'Robyn Roth'}, {'role': 'ACTOR', 'name': 'Jamar Cargo'}, {'role': 'ACTOR', 'name': 'Sasha Barrese'}, {'role': 'ACTOR', 'name': 'Linda Gehringer'}, {'role': 'ACTOR', 'name': 'Ashton Dane'}, {'role': 'ACTOR', 'name': 'Katie Lansdale'}, {'role': 'ACTOR', 'name': 'Jay Rossi'}, {'role': 'ACTOR', 'name': 'James DeBello'}, {'role': 'ACTOR', 'name': 'Travis Cody Aimer'}, {'role': 'ACTOR', 'name': 'Mark Hoppus'}, {'role': 'ACTOR', 'name': 'Tom DeLonge'}, {'role': 'ACTOR', 'name': 'Daniel Spink'}, {'role': 'ACTOR', 'name': 'Clementine Ford'}, {'role': 'ACTOR', 'name': 'Amber Phillips'}, {'role': 'ACTOR', 'name': 'Casey Erklin'}, {'role': 'ACTOR', 'name': 'Hilary Angelo'}, {'role': 'ACTOR', 'name': 'Jasmine Stocken'}, {'role': 'ACTOR', 'name': 'Jillian Bach'}, {'role': 'ACTOR', 'name': 'David Kuhn'}, {'role': 'ACTOR', 'name': 'Dan Coronel'}, {'role': 'ACTOR', 'name': 'Pete Pallad'}, {'role': 'ACTOR', 'name': 'J.D. Doyle'}, {'role': 'ACTOR', 'name': 'Lito Coronel'}, {'role': 'ACTOR', 'name': 'Markus Botnick'}, {'role': 'ACTOR', 'name': 'Robby Murakami'}, {'role': 'ACTOR', 'name': 'Addison Krantz'}, {'role': 'ACTOR', 'name': 'Alex Nies'}, {'role': 'ACTOR', 'name': 'Roger Sewell'}, {'role': 'ACTOR', 'name': 'Donald J. Collins'}, {'role': 'ACTOR', 'name': 'Ryan Bates'}, {'role': 'ACTOR', 'name': 'Joe Park'}, {'role': 'ACTOR', 'name': 'Walter Toole'}, {'role': 'ACTOR', 'name': 'Travis Petraglia'}, {'role': 'ACTOR', 'name': 'Richard Schoenberg'}, {'role': 'ACTOR', 'name': 'Amon Button'}, {'role': 'ACTOR', 'name': 'Steven Hopkins'}, {'role': 'ACTOR', 'name': 'Peter McPartlin'}, {'role': 'ACTOR', 'name': 'Sean Elder'}, {'role': 'ACTOR', 'name': 'Sean Whitacre'}, {'role': 'ACTOR', 'name': 'Jon Mark Fabiano'}, {'role': 'ACTOR', 'name': 'Ian Televik'}, {'role': 'ACTOR', 'name': 'Joshua Mele'}, {'role': 'ACTOR', 'name': 'Gian Caputo'}, {'role': 'ACTOR', 'name': 'Garret Kellenberger'}, {'role': 'ACTOR', 'name': 'Timothy Sovay'}, {'role': 'ACTOR', 'name': 'Steven McAfoose'}, {'role': 'ACTOR', 'name': 'Kevin Tidgewell'}, {'role': 'ACTOR', 'name': 'Jesse Patterson'}, {'role': 'ACTOR', 'name': 'Jeff Schwartz'}, {'role': 'ACTOR', 'name': 'Chris Loudos'}, {'role': 'ACTOR', 'name': 'Lyle Tomlinson'}, {'role': 'ACTOR', 'name': 'Sami Atayan'}, {'role': 'ACTOR', 'name': 'Kurt Zimmerman'}, {'role': 'ACTOR', 'name': 'Tom Christian'}, {'role': 'ACTOR', 'name': 'Dustan Beitey'}, {'role': 'ACTOR', 'name': 'Chris McGnie'}, {'role': 'ACTOR', 'name': 'Tri C. Nguyen'}, {'role': 'ACTOR', 'name': 'Kirk Lamitie'}, {'role': 'ACTOR', 'name': 'Todd Samuel Parker'}, {'role': 'ACTOR', 'name': 'Casey Affleck'}, {'role': 'ACTOR', 'name': 'Chris Weitz'}, {'role': 'ACTOR', 'name': 'Crystal the Monkey'}, {'role': 'ACTOR', 'name': 'Jim Henry'}, {'role': 'ACTOR', 'name': 'Travis Barker'}, {'role': 'ACTOR', 'name': 'Jennifer Austin'}, {'role': 'ACTOR', 'name': 'Ingrid K. Behrens'}, {'role': 'ACTOR', 'name': 'Sheypan Draus'}, {'role': 'ACTOR', 'name': 'Mark-Eugene Garcia'}, {'role': 'ACTOR', 'name': 'Carmi Greene'}, {'role': 'ACTOR', 'name': 'Jami Philbrick'}, {'role': 'ACTOR', 'name': 'Marek Probosz'}, {'role': 'ACTOR', 'name': 'Marilyn Staley'}, {'role': 'DIRECTOR', 'name': 'Paul Weitz'}]","[{'shortName': 'cmy'}, {'shortName': 'rma'}]",tm57601,7,441822,0.909901995526,WATCHLIST,MOVIE,0,95,American Pie,68.05,6.6,1999
US,"[{'role': 'ACTOR', 'name': 'Hilary Swank'}, {'role': 'ACTOR', 'name': 'Chloë Sevigny'}, {'role': 'ACTOR', 'name': 'Peter Sarsgaard'}, {'role': 'ACTOR', 'name': 'Brendan Sexton III'}, {'role': 'ACTOR', 'name': 'Alicia Goranson'}, {'role': 'ACTOR', 'name': 'Alison Folland'}, {'role': 'ACTOR', 'name': 'Jeannetta Arnette'}, {'role': 'ACTOR', 'name': 'Rob Campbell'}, {'role': 'ACTOR', 'name': 'Matt McGrath'}, {'role': 'ACTOR', 'name': 'Cheyenne Rushing'}, {'role': 'ACTOR', 'name': 'Robert Prentiss'}, {'role': 'ACTOR', 'name': 'Josh Ridgway'}, {'role': 'ACTOR', 'name': 'Stephanie Sechrist'}, {'role': 'ACTOR', 'name': 'Jerry Haynes'}, {'role': 'ACTOR', 'name': 'Lou Perryman'}, {'role': 'ACTOR', 'name': 'Lisa Renee Wilson'}, {'role': 'ACTOR', 'name': 'Jackson D. Kane'}, {'role': 'ACTOR', 'name': 'Joseph Gibson'}, {'role': 'ACTOR', 'name': 'Michael Tripp'}, {'role': 'ACTOR', 'name': 'Shana McClendon'}, {'role': 'ACTOR', 'name': 'Libby Villari'}, {'role': 'ACTOR', 'name': 'Paige Carl Griggs'}, {'role': 'ACTOR', 'name': 'Gail Cronauer'}, {'role': 'ACTOR', 'name': 'Guilford Adams'}, {'role': 'ACTOR', 'name': 'Christophe Dahlkvist'}, {'role': 'ACTOR', 'name': 'Taylor Eaves'}, {'role': 'ACTOR', 'name': 'Michelle Fairbanks'}, {'role': 'ACTOR', 'name': 'Gabriel Horn'}, {'role': 'ACTOR', 'name': 'Gavin Perry'}, {'role': 'ACTOR', 'name': 'Robert A. Steffenino'}, {'role': 'ACTOR', 'name': 'Caitlin Wehrle'}, {'role': 'DIRECTOR', 'name': 'Kimberly Peirce'}]","[{'shortName': 'drm'}, {'shortName': 'crm'}, {'shortName': 'rma'}]",tm37931,7.5,104688,0.895688179862,WATCHLIST,MOVIE,0,118,Boys Don't Cry,23.226,7.4,1999
US,"[{'role': 'ACTOR', 'name': 'Brad Pitt'}, {'role': 'ACTOR', 'name': 'Anthony Hopkins'}, {'role': 'ACTOR', 'name': 'Claire Forlani'}, {'role': 'ACTOR', 'name': 'Jake Weber'}, {'role': 'ACTOR', 'name': 'Marcia Gay Harden'}, {'role': 'ACTOR', 'name': 'Jeffrey Tambor'}, {'role': 'ACTOR', 'name': 'June Squibb'}, {'role': 'ACTOR', 'name': 'Gene Canfield'}, {'role': 'ACTOR', 'name': 'Suzanne Hevner'}, {'role': 'ACTOR', 'name': 'Stephen Adly Guirgis'}, {'role': 'ACTOR', 'name': 'David S. Howard'}, {'role': 'ACTOR', 'name': 'Lois Kelly-Miller'}, {'role': 'ACTOR', 'name': 'Jahnni St. John'}, {'role': 'ACTOR', 'name': 'Richard Clarke'}, {'role': 'ACTOR', 'name': 'Madeline Balmaceda'}, {'role': 'ACTOR', 'name': 'Marylouise Burke'}, {'role': 'ACTOR', 'name': 'Diane Kagan'}, {'role': 'ACTOR', 'name': 'Julie Lund'}, {'role': 'ACTOR', 'name': 'Joe H. Lamb'}, {'role': 'ACTOR', 'name': 'Robert C. Lee'}, {'role': 'ACTOR', 'name': 'Jim Taylor McNickle'}, {'role': 'ACTOR', 'name': 'Leo Marks'}, {'role': 'DIRECTOR', 'name': 'Martin Brest'}]","[{'shortName': 'fnt'}, {'shortName': 'drm'}, {'shortName': 'rma'}]",tm49453,7.2,271549,0.918334886214,WATCHLIST,MOVIE,539,178,Meet Joe Black,92.284,7.3,1998
"FR,US","[{'role': 'ACTOR', 'name': 'Sean Penn'}, {'role': 'ACTOR', 'name': 'Nick Nolte'}, {'role': 'ACTOR', 'name': 'Jennifer Lopez'}, {'role': 'ACTOR', 'name': 'Joaquin Phoenix'}, {'role': 'ACTOR', 'name': 'Claire Danes'}, {'role': 'ACTOR', 'name': 'Powers Boothe'}, {'role': 'ACTOR', 'name': 'Billy Bob Thornton'}, {'role': 'ACTOR', 'name': 'Jon Voight'}, {'role': 'ACTOR', 'name': 'Abraham Benrubi'}, {'role': 'ACTOR', 'name': 'Richard Rutowski'}, {'role': 'ACTOR', 'name': 'Aida Linares'}, {'role': 'ACTOR', 'name': 'Sean Stone'}, {'role': 'ACTOR', 'name': 'Ilia Volok'}, {'role': 'ACTOR', 'name': 'Brent Briscoe'}, {'role': 'ACTOR', 'name': 'Bo Hopkins'}, {'role': 'ACTOR', 'name': 'Julie Hagerty'}, {'role': 'ACTOR', 'name': 'Annie Tien'}, {'role': 'ACTOR', 'name': 'Sheri Foster'}, {'role': 'ACTOR', 'name': 'Laurie Metcalf'}, {'role': 'ACTOR', 'name': 'Liv Tyler'}, {'role': 'ACTOR', 'name': 'Jeff Flach'}, {'role': 'ACTOR', 'name': 'Valeriy Nikolaev'}, {'role': 'DIRECTOR', 'name': 'Oliver Stone'}]","[{'shortName': 'drm'}, {'shortName': 'trl'}, {'shortName': 'crm'}]",tm191960,6.7,55389,0.771676206989,WATCHLIST,MOVIE,910,125,U Turn,18.78,6.639,1997
US,"[{'role': 'ACTOR', 'name': 'Jaime Pressly'}, {'role': 'ACTOR', 'name': 'Megan Edwards'}, {'role': 'ACTOR', 'name': 'Michael Des Barres'}, {'role': 'ACTOR', 'name': 'Greg Vaughan'}, {'role': 'ACTOR', 'name': 'Merete Van Kamp'}, {'role': 'ACTOR', 'name': 'Athena Massey'}, {'role': 'ACTOR', 'name': 'Shanna Moakler'}, {'role': 'ACTOR', 'name': 'Susan Ward'}, {'role': 'ACTOR', 'name': 'Michael McLafferty'}, {'role': 'ACTOR', 'name': 'Susan Tyrrell'}, {'role': 'ACTOR', 'name': 'Tenaya Erich'}, {'role': 'ACTOR', 'name': 'Trishalee Hardy'}, {'role': 'ACTOR', 'name': 'Sabrinah Christie'}, {'role': 'ACTOR', 'name': 'Gregory Vignolle'}, {'role': 'ACTOR', 'name': 'Terence Paul Winter'}, {'role': 'DIRECTOR', 'name': 'Kurt Voss'}]","[{'shortName': 'trl'}, {'shortName': 'rma'}, {'shortName': 'drm'}]",tm190548,4.8,4795,0.626585779139,WATCHLIST,MOVIE,0,93,Poison Ivy: The New Seduction,16.253,4.8,1997
US,"[{'role': 'ACTOR', 'name': 'Alyssa Milano'}, {'role': 'ACTOR', 'name': 'Johnathon Schaech'}, {'role': 'ACTOR', 'name': 'Xander Berkeley'}, {'role': 'ACTOR', 'name': 'Belinda Bauer'}, {'role': 'ACTOR', 'name': 'Camilla Belle'}, {'role': 'ACTOR', 'name': 'Kathryne Dora Brown'}, {'role': 'ACTOR', 'name': 'Walter Kim'}, {'role': 'ACTOR', 'name': 'Kate Rodger'}, {'role': 'ACTOR', 'name': 'Mychal Wilson'}, {'role': 'ACTOR', 'name': 'Victoria Haas'}, {'role': 'DIRECTOR', 'name': 'Anne Goursaud'}]","[{'shortName': 'drm'}, {'shortName': 'rma'}, {'shortName': 'trl'}]",tm103532,4.4,6288,0.577809654445,WATCHLIST,MOVIE,0,106,Poison Ivy 2: Lily,16.216,4.7,1996
IT,"[{'role': 'ACTOR', 'name': 'Monica Bellucci'}, {'role': 'ACTOR', 'name': 'Asia Argento'}, {'role': 'ACTOR', 'name': 'Margaret Mazzantini'}, {'role': 'ACTOR', 'name': 'Luca Barbareschi'}, {'role': 'ACTOR', 'name': 'Claudio Bisio'}, {'role': 'ACTOR', 'name': 'Enrico Lo Verso'}, {'role': 'ACTOR', 'name': 'Nicola Farron'}, {'role': 'ACTOR', 'name': 'Andrea Occhipinti'}, {'role': 'ACTOR', 'name': 'Lucrezia Lante della Rovere'}, {'role': 'ACTOR', 'name': 'Silvio Orlando'}, {'role': 'ACTOR', 'name': 'Giulio Scarpati'}, {'role': 'ACTOR', 'name': 'Margherita Buy'}, {'role': 'ACTOR', 'name': 'Eduardo Cuomo'}, {'role': 'ACTOR', 'name': 'Sergio Rubini'}, {'role': 'ACTOR', 'name': 'Alessandro Haber'}, {'role': 'ACTOR', 'name': 'Francesca Neri'}, {'role': 'ACTOR', 'name': 'Dario Argento'}, {'role': 'ACTOR', 'name': 'Ivano Marescotti'}, {'role': 'ACTOR', 'name': 'Monica Scattini'}, {'role': 'ACTOR', 'name': 'Antonio Catania'}, {'role': 'ACTOR', 'name': 'Iaia Forte'}, {'role': 'ACTOR', 'name': 'Daniele Luchetti'}, {'role': 'ACTOR', 'name': 'Paco Reconti'}, {'role': 'ACTOR', 'name': 'Roberto Citran'}, {'role': 'ACTOR', 'name': 'Giannina Facio'}, {'role': 'ACTOR', 'name': 'Gigio Alberti'}, {'role': 'ACTOR', 'name': 'Renato Campese'}, {'role': 'ACTOR', 'name': 'Cesare Apolito'}, {'role': 'ACTOR', 'name': 'Davide Bechini'}, {'role': 'ACTOR', 'name': 'Massimo Bellinzoni'}, {'role': 'ACTOR', 'name': 'Lynda Biondi'}, {'role': 'ACTOR', 'name': 'Cesare Bocci'}, {'role': 'ACTOR', 'name': 'Simona Borioni'}, {'role': 'ACTOR', 'name': 'Simona Caparrini'}, {'role': 'ACTOR', 'name': 'Claudia Casaglia'}, {'role': 'ACTOR', 'name': 'Daniele Cerri'}, {'role': 'ACTOR', 'name': 'Gino Clemente'}, {'role': 'ACTOR', 'name': 'Silvia Cohen'}, {'role': 'ACTOR', 'name': 'Umberto Contarello'}, {'role': 'ACTOR', 'name': 'Vincenzo Crivello'}, {'role': 'ACTOR', 'name': 'Carlo Croccolo'}, {'role': 'ACTOR', 'name': 'Cecilia Dazzi'}, {'role': 'ACTOR', 'name': 'Roberto De Francesco'}, {'role': 'ACTOR', 'name': 'Francesca De Martini'}, {'role': 'ACTOR', 'name': 'Silvana De Santis'}, {'role': 'ACTOR', 'name': 'Memo Dini'}, {'role': 'ACTOR', 'name': 'Maurizio Donadoni'}, {'role': 'ACTOR', 'name': 'Vanni Fois'}, {'role': 'ACTOR', 'name': 'Luigi Galloni'}, {'role': 'ACTOR', 'name': 'Manrico Gammarota'}, {'role': 'ACTOR', 'name': 'Alberto Gimignani'}, {'role': 'ACTOR', 'name': 'Giorgio Gobbi'}, {'role': 'ACTOR', 'name': 'Luca Lionello'}, {'role': 'ACTOR', 'name': 'Massimo Lodolo'}, {'role': 'ACTOR', 'name': 'Emanuele Magnoni'}, {'role': 'ACTOR', 'name': 'Annalena Manca'}, {'role': 'ACTOR', 'name': 'Mauro Marino'}, {'role': 'ACTOR', 'name': 'Federica Mastroianni'}, {'role': 'ACTOR', 'name': 'Marino Masé'}, {'role': 'ACTOR', 'name': 'Vasco Mirandola'}, {'role': 'ACTOR', 'name': 'Silvia Mocci'}, {'role': 'ACTOR', 'name': 'Stefania Montorsi'}, {'role': 'ACTOR', 'name': 'Fabrizio Moroni'}, {'role': 'ACTOR', 'name': 'Piero Natoli'}, {'role': 'ACTOR', 'name': 'Flavio Nuccitelli'}, {'role': 'ACTOR', 'name': 'Elena Oriani Galloni'}, {'role': 'ACTOR', 'name': 'Alessandra Panelli'}, {'role': 'ACTOR', 'name': 'Patrizia Piccinini'}, {'role': 'ACTOR', 'name': 'Monica Rametta'}, {'role': 'ACTOR', 'name': 'Remo Remotti'}, {'role': 'ACTOR', 'name': 'Gianmarco Tognazzi'}, {'role': 'ACTOR', 'name': 'Tullio Sorrentino'}, {'role': 'ACTOR', 'name': 'Gaia Zucchi'}, {'role': 'ACTOR', 'name': 'Rocco Tanica'}, {'role': 'ACTOR', 'name': 'Giuseppe Piccioni'}, {'role': 'ACTOR', 'name': 'Paolo Rossi'}, {'role': 'ACTOR', 'name': 'Massimo Wertmüller'}, {'role': 'ACTOR', 'name': 'Sasha Altea'}, {'role': 'ACTOR', 'name': 'Maria Carolina Salomé'}, {'role': 'ACTOR', 'name': 'Gianluca Gugliarelli'}, {'role': 'ACTOR', 'name': 'Daria Deflorian'}, {'role': 'DIRECTOR', 'name': 'Antonello Grimaldi'}]","[{'shortName': 'drm'}, {'shortName': 'cmy'}, {'shortName': 'eur'}]",tm192804,5.7,258,,WATCHLIST,MOVIE,0,106,Bits & Pieces,2.695,4.9,1996
GB,"[{'role': 'ACTOR', 'name': 'Rupert Graves'}, {'role': 'ACTOR', 'name': 'Steven Mackintosh'}, {'role': 'ACTOR', 'name': 'Miriam Margolyes'}, {'role': 'ACTOR', 'name': 'Charlotte Coleman'}, {'role': 'ACTOR', 'name': 'Saskia Reeves'}, {'role': 'ACTOR', 'name': 'Nisha Nayar'}, {'role': 'ACTOR', 'name': 'Neil Dudgeon'}, {'role': 'ACTOR', 'name': 'Adrian Rawlins'}, {'role': 'ACTOR', 'name': 'Robert Pugh'}, {'role': 'ACTOR', 'name': 'Kevin Allen'}, {'role': 'ACTOR', 'name': 'Gerard Horan'}, {'role': 'ACTOR', 'name': 'Phil Davis'}, {'role': 'ACTOR', 'name': 'Ian Dury'}, {'role': 'ACTOR', 'name': 'Robert Pugh'}, {'role': 'ACTOR', 'name': 'Kevin Allen'}, {'role': 'ACTOR', 'name': 'Rick Warden'}, {'role': 'ACTOR', 'name': 'Edward Tudor-Pole'}, {'role': 'ACTOR', 'name': 'Lia Williams'}, {'role': 'ACTOR', 'name': 'Blake Ritson'}, {'role': 'ACTOR', 'name': 'Stephen Walker'}, {'role': 'ACTOR', 'name': 'Graham Fellows'}, {'role': 'ACTOR', 'name': 'Peter-Hugo Daly'}, {'role': 'ACTOR', 'name': 'Shend'}, {'role': 'ACTOR', 'name': 'Ruth Sheen'}, {'role': 'ACTOR', 'name': ""Charles De'Ath""}, {'role': 'ACTOR', 'name': 'Llewella Gideon'}, {'role': 'ACTOR', 'name': 'Robert Demeger'}, {'role': 'ACTOR', 'name': 'Malcolm Shields'}, {'role': 'ACTOR', 'name': 'James D. White'}, {'role': 'ACTOR', 'name': 'Colin Ridgewell'}, {'role': 'ACTOR', 'name': 'Jamie Leyser'}, {'role': 'ACTOR', 'name': 'Christine Jennings'}, {'role': 'ACTOR', 'name': 'Pete Shelley'}, {'role': 'ACTOR', 'name': 'Steve Diggle'}, {'role': 'ACTOR', 'name': 'Tony Barber'}, {'role': 'DIRECTOR', 'name': 'Richard Spence'}]","[{'shortName': 'cmy'}, {'shortName': 'drm'}, {'shortName': 'rma'}]",tm106363,7,2056,,WATCHLIST,MOVIE,0,97,Different for Girls,4.309,7.2,1996
"BE,NL,GB","[{'role': 'ACTOR', 'name': 'Willeke van Ammelrooy'}, {'role': 'ACTOR', 'name': 'Els Dottermans'}, {'role': 'ACTOR', 'name': 'Dora van der Groen'}, {'role': 'ACTOR', 'name': 'Veerle van Overloop'}, {'role': 'ACTOR', 'name': 'Carolien Spoor'}, {'role': 'ACTOR', 'name': 'Esther Vriesendorp'}, {'role': 'ACTOR', 'name': 'Thyrza Ravesteijn'}, {'role': 'ACTOR', 'name': 'Mil Seghers'}, {'role': 'ACTOR', 'name': 'Jan Decleir'}, {'role': 'ACTOR', 'name': 'Elsie de Brauw'}, {'role': 'ACTOR', 'name': 'Reinout Bussemaker'}, {'role': 'ACTOR', 'name': 'Marina de Graaf'}, {'role': 'ACTOR', 'name': 'Wimie Wilhelm'}, {'role': 'ACTOR', 'name': 'Fran Waller Zeper'}, {'role': 'DIRECTOR', 'name': 'Marleen Gorris'}]","[{'shortName': 'drm'}, {'shortName': 'cmy'}, {'shortName': 'eur'}]",tm16847,7.4,9570,0.509858049726,WATCHLIST,MOVIE,0,102,Antonia's Line,7.104,7.083,1995
IT,"[{'role': 'ACTOR', 'name': 'Irina Kramer'}, {'role': 'ACTOR', 'name': 'Nick Nicholson'}, {'role': 'ACTOR', 'name': 'Marc Gosálvez'}, {'role': 'ACTOR', 'name': 'Liezl Santos'}, {'role': 'DIRECTOR', 'name': ""Joe D'Amato""}]","[{'shortName': 'drm'}, {'shortName': 'eur'}]",tm256435,4.4,218,,WATCHLIST,MOVIE,0,81,The House of Pleasure,14.196,4.5,1994
